# Quartic Well - state n = 6
# Parity (even=+1, odd=-1) = 1
# gamma =   1.4142136E+00
# epsilon (numeric) =   1.6711890E+01
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -8.0000000000E+00    4.0960000000E+03    9.7657145741-103    0.0000000000E+00    9.5369181142-205    9.7657145741-103    0.0000000000E+00
   -3.7280000000E+00    1.9315395926E+02    5.7793752060E-09    0.0000000000E+00    3.3401177772E-17    5.7793752060E-09    4.5696363143E-12
   -3.7200000000E+00    1.9150131456E+02    6.7297426354E-09    0.0000000000E+00    4.5289435938E-17    6.7297426354E-09    5.2474444570E-12
   -3.7120000000E+00    1.8985929776E+02    7.8309195535E-09    0.0000000000E+00    6.1323301053E-17    7.8309195535E-09    6.0213000161E-12
   -3.7040000000E+00    1.8822786319E+02    9.1059311617E-09    0.0000000000E+00    8.2917982322E-17    9.1059311617E-09    6.9041348658E-12
   -3.6960000000E+00    1.8660696529E+02    1.0581172843E-08    0.0000000000E+00    1.1196121874E-16    1.0581172843E-08    7.9105235088E-12
   -3.6880000000E+00    1.8499655861E+02    1.2286880967E-08    0.0000000000E+00    1.5096744389E-16    1.2286880967E-08    9.0568780002E-12
   -3.6800000000E+00    1.8339659776E+02    1.4257666109E-08    0.0000000000E+00    2.0328104286E-16    1.4257666109E-08    1.0361664173E-11
   -3.6720000000E+00    1.8180703749E+02    1.6533116481E-08    0.0000000000E+00    2.7334394056E-16    1.6533116481E-08    1.1845641264E-11
   -3.6640000000E+00    1.8022783261E+02    1.9158480273E-08    0.0000000000E+00    3.6704736636E-16    1.9158480273E-08    1.3532127205E-11
   -3.6560000000E+00    1.7865893806E+02    2.2185436607E-08    0.0000000000E+00    4.9219359744E-16    2.2185436607E-08    1.5447292050E-11
   -3.6480000000E+00    1.7710030887E+02    2.5672965925E-08    0.0000000000E+00    6.5910117937E-16    2.5672965925E-08    1.7620482204E-11
   -3.6400000000E+00    1.7555190016E+02    2.9688331844E-08    0.0000000000E+00    8.8139704768E-16    2.9688331844E-08    2.0084578323E-11
   -3.6320000000E+00    1.7401366715E+02    3.4308187886E-08    0.0000000000E+00    1.1770517560E-15    3.4308187886E-08    2.2876389998E-11
   -3.6240000000E+00    1.7248556516E+02    3.9619823950E-08    0.0000000000E+00    1.5697304499E-15    3.9619823950E-08    2.6037090570E-11
   -3.6160000000E+00    1.7096754961E+02    4.5722569082E-08    0.0000000000E+00    2.0905533235E-15    4.5722569082E-08    2.9612695682E-11
   -3.6080000000E+00    1.6945957602E+02    5.2729368851E-08    0.0000000000E+00    2.7803863394E-15    5.2729368851E-08    3.3654589415E-11
   -3.6000000000E+00    1.6796160000E+02    6.0768557687E-08    0.0000000000E+00    3.6928176034E-15    6.0768557687E-08    3.8220102184E-11
   -3.5920000000E+00    1.6647357727E+02    6.9985848666E-08    0.0000000000E+00    4.8980190135E-15    6.9985848666E-08    4.3373144814E-11
   -3.5840000000E+00    1.6499546364E+02    8.0546565654E-08    0.0000000000E+00    6.4877492386E-15    8.0546565654E-08    4.9184903569E-11
   -3.5760000000E+00    1.6352721503E+02    9.2638145330E-08    0.0000000000E+00    8.5818259702E-15    9.2638145330E-08    5.5734601177E-11
   -3.5680000000E+00    1.6206878743E+02    1.0647293949E-07    0.0000000000E+00    1.1336486844E-14    1.0647293949E-07    6.3110329282E-11
   -3.5600000000E+00    1.6062013696E+02    1.2229135117E-07    0.0000000000E+00    1.4955174570E-14    1.2229135117E-07    7.1409958060E-11
   -3.5520000000E+00    1.5918121982E+02    1.4036534150E-07    0.0000000000E+00    1.9702429093E-14    1.4036534150E-07    8.0742129112E-11
   -3.5440000000E+00    1.5775199232E+02    1.6100234812E-07    0.0000000000E+00    2.5921756101E-14    1.6100234812E-07    9.1227338096E-11
   -3.5360000000E+00    1.5633241086E+02    1.8454965983E-07    0.0000000000E+00    3.4058576943E-14    1.8454965983E-07    1.0299911397E-10
   -3.5280000000E+00    1.5492243194E+02    2.1139929669E-07    0.0000000000E+00    4.4689662639E-14    2.1139929669E-07    1.1620530205E-10
   -3.5200000000E+00    1.5352201216E+02    2.4199344977E-07    0.0000000000E+00    5.8560829734E-14    2.4199344977E-07    1.3100945857E-10
   -3.5120000000E+00    1.5213110821E+02    2.7683053977E-07    0.0000000000E+00    7.6635147751E-14    2.7683053977E-07    1.4759236465E-10
   -3.5040000000E+00    1.5074967690E+02    3.1647195944E-07    0.0000000000E+00    1.0015450111E-13    3.1647195944E-07    1.6615366825E-10
   -3.4960000000E+00    1.4937767510E+02    3.6154957117E-07    0.0000000000E+00    1.3071809241E-13    3.6154957117E-07    1.8691366278E-10
   -3.4880000000E+00    1.4801505983E+02    4.1277403751E-07    0.0000000000E+00    1.7038240604E-13    4.1277403751E-07    2.1011521163E-10
   -3.4800000000E+00    1.4666178816E+02    4.7094406977E-07    0.0000000000E+00    2.2178831685E-13    4.7094406977E-07    2.3602582830E-10
   -3.4720000000E+00    1.4531781729E+02    5.3695668757E-07    0.0000000000E+00    2.8832248432E-13    5.3695668757E-07    2.6493992193E-10
   -3.4640000000E+00    1.4398310450E+02    6.1181859089E-07    0.0000000000E+00    3.7432198816E-13    6.1181859089E-07    2.9718121872E-10
   -3.4560000000E+00    1.4265760717E+02    6.9665875486E-07    0.0000000000E+00    4.8533342072E-13    6.9665875486E-07    3.3310536992E-10
   -3.4480000000E+00    1.4134128280E+02    7.9274236773E-07    0.0000000000E+00    6.2844046159E-13    7.9274236773E-07    3.7310275725E-10
   -3.4400000000E+00    1.4003408896E+02    9.0148624276E-07    0.0000000000E+00    8.1267744588E-13    9.0148624276E-07    4.1760150734E-10
   -3.4320000000E+00    1.3873598333E+02    1.0244758461E-06    0.0000000000E+00    1.0495507592E-12    1.0244758461E-06    4.6707072641E-10
   -3.4240000000E+00    1.3744692370E+02    1.1634840950E-06    0.0000000000E+00    1.3536952393E-12    1.1634840950E-06    5.2202396734E-10
   -3.4160000000E+00    1.3616686793E+02    1.3204920935E-06    0.0000000000E+00    1.7436993689E-12    1.3204920935E-06    5.8302294082E-10
   -3.4080000000E+00    1.3489577401E+02    1.4977119866E-06    0.0000000000E+00    2.2431411950E-12    1.4977119866E-06    6.5068148288E-10
   -3.4000000000E+00    1.3363360000E+02    1.6976121300E-06    0.0000000000E+00    2.8818869440E-12    1.6976121300E-06    7.2566979085E-10
   -3.3920000000E+00    1.3238030408E+02    1.9229447850E-06    0.0000000000E+00    3.6977166463E-12    1.9229447850E-06    8.0871893995E-10
   -3.3840000000E+00    1.3113584452E+02    2.1767765702E-06    0.0000000000E+00    4.7383562367E-12    2.1767765702E-06    9.0062569260E-10
   -3.3760000000E+00    1.2990017969E+02    2.4625219148E-06    0.0000000000E+00    6.0640141806E-12    2.4625219148E-06    1.0022576123E-09
   -3.3680000000E+00    1.2867326804E+02    2.7839797799E-06    0.0000000000E+00    7.7505434150E-12    2.7839797799E-06    1.1145584939E-09
   -3.3600000000E+00    1.2745506816E+02    3.1453739353E-06    0.0000000000E+00    9.8933771929E-12    3.1453739353E-06    1.2385541213E-09
   -3.3520000000E+00    1.2624553870E+02    3.5513970972E-06    0.0000000000E+00    1.2612421342E-11    3.5513970972E-06    1.3753583633E-09
   -3.3440000000E+00    1.2504463842E+02    4.0072592599E-06    0.0000000000E+00    1.6058126776E-11    4.0072592599E-06    1.5261796185E-09
   -3.3360000000E+00    1.2385232618E+02    4.5187405744E-06    0.0000000000E+00    2.0419016379E-11    4.5187405744E-06    1.6923276178E-09
   -3.3280000000E+00    1.2266856094E+02    5.0922491548E-06    0.0000000000E+00    2.5931001455E-11    5.0922491548E-06    1.8752205931E-09
   -3.3200000000E+00    1.2149330176E+02    5.7348842195E-06    0.0000000000E+00    3.2888897011E-11    5.7348842195E-06    2.0763928205E-09
   -3.3120000000E+00    1.2032650779E+02    6.4545050008E-06    0.0000000000E+00    4.1660634805E-11    6.4545050008E-06    2.2975025433E-09
   -3.3040000000E+00    1.1916813829E+02    7.2598058899E-06    0.0000000000E+00    5.2704781559E-11    7.2598058899E-06    2.5403402802E-09
   -3.2960000000E+00    1.1801815260E+02    8.1603983099E-06    0.0000000000E+00    6.6592100577E-11    8.1603983099E-06    2.8068375217E-09
   -3.2880000000E+00    1.1687651017E+02    9.1668998474E-06    0.0000000000E+00    8.4032052812E-11    9.1668998474E-06    3.0990758156E-09
   -3.2800000000E+00    1.1574317056E+02    1.0291031202E-05    0.0000000000E+00    1.0590532320E-10    1.0291031202E-05    3.4192962420E-09
   -3.2720000000E+00    1.1461809341E+02    1.1545721553E-05    0.0000000000E+00    1.3330368617E-10    1.1545721553E-05    3.7699092738E-09
   -3.2640000000E+00    1.1350123846E+02    1.2945222974E-05    0.0000000000E+00    1.6757879785E-10    1.2945222974E-05    4.1535050177E-09
   -3.2560000000E+00    1.1239256556E+02    1.4505234574E-05    0.0000000000E+00    2.1040183005E-10    1.4505234574E-05    4.5728638277E-09
   -3.2480000000E+00    1.1129203465E+02    1.6243037063E-05    0.0000000000E+00    2.6383625304E-10    1.6243037063E-05    5.0309672782E-09
   -3.2400000000E+00    1.1019960576E+02    1.8177638510E-05    0.0000000000E+00    3.3042654181E-10    1.8177638510E-05    5.5310094848E-09
   -3.2320000000E+00    1.0911523904E+02    2.0329932076E-05    0.0000000000E+00    4.1330613820E-10    2.0329932076E-05    6.0764087519E-09
   -3.2240000000E+00    1.0803889472E+02    2.2722866561E-05    0.0000000000E+00    5.1632866476E-10    2.2722866561E-05    6.6708195262E-09
   -3.2160000000E+00    1.0697053313E+02    2.5381630656E-05    0.0000000000E+00    6.4422717478E-10    2.5381630656E-05    7.3181446292E-09
   -3.2080000000E+00    1.0591011472E+02    2.8333851809E-05    0.0000000000E+00    8.0280715836E-10    2.8333851809E-05    8.0225477387E-09
   -3.2000000000E+00    1.0485760000E+02    3.1609810694E-05    0.0000000000E+00    9.9918013214E-10    3.1609810694E-05    8.7884660820E-09
   -3.1920000000E+00    1.0381294961E+02    3.5242672296E-05    0.0000000000E+00    1.2420459506E-09    3.5242672296E-05    9.6206233014E-09
   -3.1840000000E+00    1.0277612428E+02    3.9268734679E-05    0.0000000000E+00    1.5420335233E-09    3.9268734679E-05    1.0524042445E-08
   -3.1760000000E+00    1.0174708482E+02    4.3727696554E-05    0.0000000000E+00    1.9121114459E-09    4.3727696554E-05    1.1504059030E-08
   -3.1680000000E+00    1.0072579218E+02    4.8662944810E-05    0.0000000000E+00    2.3680821976E-09    4.8662944810E-05    1.2566334122E-08
   -3.1600000000E+00    9.9712207360E+01    5.4121863220E-05    0.0000000000E+00    2.9291760784E-09    5.4121863220E-05    1.3716867366E-08
   -3.1520000000E+00    9.8706291491E+01    6.0156163578E-05    0.0000000000E+00    3.6187640165E-09    6.0156163578E-05    1.4962009893E-08
   -3.1440000000E+00    9.7708005790E+01    6.6822240583E-05    0.0000000000E+00    4.4652118365E-09    6.6822240583E-05    1.6308477031E-08
   -3.1360000000E+00    9.6717311574E+01    7.4181551807E-05    0.0000000000E+00    5.5029026284E-09    7.4181551807E-05    1.7763360735E-08
   -3.1280000000E+00    9.5734170259E+01    8.2301024164E-05    0.0000000000E+00    6.7734585784E-09    8.2301024164E-05    1.9334141631E-08
   -3.1200000000E+00    9.4758543360E+01    9.1253488315E-05    0.0000000000E+00    8.3271991297E-09    9.1253488315E-05    2.1028700596E-08
   -3.1120000000E+00    9.3790392488E+01    1.0111814249E-04    0.0000000000E+00    1.0224878740E-08    1.0111814249E-04    2.2855329738E-08
   -3.1040000000E+00    9.2829679354E+01    1.1198104723E-04    0.0000000000E+00    1.2539754940E-08    1.1198104723E-04    2.4822742692E-08
   -3.0960000000E+00    9.1876365767E+01    1.2393565273E-04    0.0000000000E+00    1.5360046017E-08    1.2393565273E-04    2.6940084076E-08
   -3.0880000000E+00    9.0930413634E+01    1.3708336012E-04    0.0000000000E+00    1.8791847621E-08    1.3708336012E-04    2.9216937998E-08
   -3.0800000000E+00    8.9991784960E+01    1.5153411864E-04    0.0000000000E+00    2.2962589112E-08    1.5153411864E-04    3.1663335460E-08
   -3.0720000000E+00    8.9060441850E+01    1.6740706010E-04    0.0000000000E+00    2.8025123772E-08    1.6740706010E-04    3.4289760521E-08
   -3.0640000000E+00    8.8136346505E+01    1.8483117243E-04    0.0000000000E+00    3.4162562301E-08    1.8483117243E-04    3.7107155047E-08
   -3.0560000000E+00    8.7219461226E+01    2.0394601393E-04    0.0000000000E+00    4.1593976597E-08    2.0394601393E-04    4.0126921903E-08
   -3.0480000000E+00    8.6309748412E+01    2.2490247003E-04    0.0000000000E+00    5.0581121025E-08    2.2490247003E-04    4.3360926399E-08
   -3.0400000000E+00    8.5407170560E+01    2.4786355415E-04    0.0000000000E+00    6.1436341477E-08    2.4786355415E-04    4.6821495806E-08
   -3.0320000000E+00    8.4511690265E+01    2.7300525441E-04    0.0000000000E+00    7.4531868937E-08    2.7300525441E-04    5.0521416779E-08
   -3.0240000000E+00    8.3623270220E+01    3.0051742789E-04    0.0000000000E+00    9.0310724464E-08    3.0051742789E-04    5.4473930465E-08
   -3.0160000000E+00    8.2741873218E+01   -2.7300525441E-04    0.0000000000E+00    7.4531868937E-08   -2.7300525441E-04    5.4130086400E-08
   -3.0080000000E+00    8.1867462148E+01   -3.0015916339E-04    0.0000000000E+00    9.0095523369E-08   -3.0015916339E-04    5.8215351020E-08
   -3.0000000000E+00    8.1000000000E+01   -3.2981760605E-04    0.0000000000E+00    1.0877965326E-07   -3.2981760605E-04    6.2562829446E-08
   -2.9920000000E+00    8.0139449860E+01   -3.6219138927E-04    0.0000000000E+00    1.3118260246E-07   -3.6219138927E-04    6.7185346786E-08
   -2.9840000000E+00    7.9285774914E+01   -3.9750710076E-04    0.0000000000E+00    1.5801189515E-07   -3.9750710076E-04    7.2096018996E-08
   -2.9760000000E+00    7.8438938444E+01   -4.3600811071E-04    0.0000000000E+00    1.9010307260E-07   -4.3600811071E-04    7.7308229017E-08
   -2.9680000000E+00    7.7598903833E+01   -4.7795562159E-04    0.0000000000E+00    2.2844157621E-07   -4.7795562159E-04    8.2835599502E-08
   -2.9600000000E+00    7.6765634560E+01   -5.2362976695E-04    0.0000000000E+00    2.7418813284E-07   -5.2362976695E-04    8.8691961931E-08
   -2.9520000000E+00    7.5939094204E+01   -5.7333076020E-04    0.0000000000E+00    3.2870816060E-07   -5.7333076020E-04    9.4891321946E-08
   -2.9440000000E+00    7.5119246442E+01   -6.2738009418E-04    0.0000000000E+00    3.9360578258E-07   -6.2738009418E-04    1.0144782073E-07
   -2.9360000000E+00    7.4306055049E+01   -6.8612179214E-04    0.0000000000E+00    4.7076311364E-07   -6.8612179214E-04    1.0837569225E-07
   -2.9280000000E+00    7.3499483898E+01   -7.4992371069E-04    0.0000000000E+00    5.6238557185E-07   -7.4992371069E-04    1.1568921618E-07
   -2.9200000000E+00    7.2699496960E+01   -8.1917889515E-04    0.0000000000E+00    6.7105406227E-07   -8.1917889515E-04    1.2340266642E-07
   -2.9120000000E+00    7.1906058306E+01   -8.9430698741E-04    0.0000000000E+00    7.9978498773E-07   -8.9430698741E-04    1.3153025495E-07
   -2.9040000000E+00    7.1119132103E+01   -9.7575568639E-04    0.0000000000E+00    9.5209915951E-07   -9.7575568639E-04    1.4008607095E-07
   -2.8960000000E+00    7.0338682618E+01   -1.0640022609E-03    0.0000000000E+00    1.1321008112E-06   -1.0640022609E-03    1.4908401510E-07
   -2.8880000000E+00    6.9564674216E+01   -1.1595551146E-03    0.0000000000E+00    1.3445680638E-06   -1.1595551146E-03    1.5853772887E-07
   -2.8800000000E+00    6.8797071360E+01   -1.2629554022E-03    0.0000000000E+00    1.5950563481E-06   -1.2629554022E-03    1.6846051869E-07
   -2.8720000000E+00    6.8035838611E+01   -1.3747786963E-03    0.0000000000E+00    1.8900164639E-06   -1.3747786963E-03    1.7886527507E-07
   -2.8640000000E+00    6.7280940630E+01   -1.4956367034E-03    0.0000000000E+00    2.2369291485E-06   -1.4956367034E-03    1.8976438646E-07
   -2.8560000000E+00    6.6532342174E+01   -1.6261790277E-03    0.0000000000E+00    2.6444582302E-06   -1.6261790277E-03    2.0116964789E-07
   -2.8480000000E+00    6.5790008099E+01   -1.7670949816E-03    0.0000000000E+00    3.1226246740E-06   -1.7670949816E-03    2.1309216436E-07
   -2.8400000000E+00    6.5053903360E+01   -1.9191154391E-03    0.0000000000E+00    3.6830040687E-06   -1.9191154391E-03    2.2554224904E-07
   -2.8320000000E+00    6.4323993010E+01   -2.0830147320E-03    0.0000000000E+00    4.3389503736E-06   -2.0830147320E-03    2.3852931626E-07
   -2.8240000000E+00    6.3600242201E+01   -2.2596125835E-03    0.0000000000E+00    5.1058490273E-06   -2.2596125835E-03    2.5206176944E-07
   -2.8160000000E+00    6.2882616181E+01   -2.4497760784E-03    0.0000000000E+00    6.0014028345E-06   -2.4497760784E-03    2.6614688404E-07
   -2.8080000000E+00    6.2171080298E+01   -2.6544216649E-03    0.0000000000E+00    7.0459543750E-06   -2.6544216649E-03    2.8079068559E-07
   -2.8000000000E+00    6.1465600000E+01   -2.8745171833E-03    0.0000000000E+00    8.2628490373E-06   -2.8745171833E-03    2.9599782320E-07
   -2.7920000000E+00    6.0766140830E+01   -3.1110839197E-03    0.0000000000E+00    9.6788431552E-06   -3.1110839197E-03    3.1177143850E-07
   -2.7840000000E+00    6.0072668430E+01   -3.3651986762E-03    0.0000000000E+00    1.1324562131E-05   -3.3651986762E-03    3.2811303047E-07
   -2.7760000000E+00    5.9385148543E+01   -3.6379958560E-03    0.0000000000E+00    1.3235013848E-05   -3.6379958560E-03    3.4502231641E-07
   -2.7680000000E+00    5.8703547007E+01   -3.9306695536E-03    0.0000000000E+00    1.5450163139E-05   -3.9306695536E-03    3.6249708930E-07
   -2.7600000000E+00    5.8027829760E+01   -4.2444756469E-03    0.0000000000E+00    1.8015573517E-05   -4.2444756469E-03    3.8053307208E-07
   -2.7520000000E+00    5.7357962838E+01   -4.5807338825E-03    0.0000000000E+00    2.0983122902E-05   -4.5807338825E-03    3.9912376917E-07
   -2.7440000000E+00    5.6693912375E+01   -4.9408299470E-03    0.0000000000E+00    2.4411800565E-05   -4.9408299470E-03    4.1826031580E-07
   -2.7360000000E+00    5.6035644604E+01   -5.3262175164E-03    0.0000000000E+00    2.8368593032E-05   -5.3262175164E-03    4.3793132561E-07
   -2.7280000000E+00    5.5383125856E+01   -5.7384202751E-03    0.0000000000E+00    3.2929467254E-05   -5.7384202751E-03    4.5812273708E-07
   -2.7200000000E+00    5.4736322560E+01   -6.1790338955E-03    0.0000000000E+00    3.8180459882E-05   -6.1790338955E-03    4.7881765954E-07
   -2.7120000000E+00    5.4095201243E+01   -6.6497279673E-03    0.0000000000E+00    4.4218882039E-05   -6.6497279673E-03    4.9999621926E-07
   -2.7040000000E+00    5.3459728531E+01   -7.1522478683E-03    0.0000000000E+00    5.1154649569E-05   -7.1522478683E-03    5.2163540644E-07
   -2.6960000000E+00    5.2829871149E+01   -7.6884165640E-03    0.0000000000E+00    5.9111749261E-05   -7.6884165640E-03    5.4370892390E-07
   -2.6880000000E+00    5.2205595918E+01   -8.2601363252E-03    0.0000000000E+00    6.8229852111E-05   -8.2601363252E-03    5.6618703815E-07
   -2.6800000000E+00    5.1586869760E+01   -8.8693903524E-03    0.0000000000E+00    7.8666085223E-05   -8.8693903524E-03    5.8903643384E-07
   -2.6720000000E+00    5.0973659693E+01   -9.5182442929E-03    0.0000000000E+00    9.0596974419E-05   -9.5182442929E-03    6.1222007244E-07
   -2.6640000000E+00    5.0365932835E+01   -1.0208847639E-02    0.0000000000E+00    1.0422057011E-04   -1.0208847639E-02    6.3569705603E-07
   -2.6560000000E+00    4.9763656401E+01   -1.0943434993E-02    0.0000000000E+00    1.1975876944E-04   -1.0943434993E-02    6.5942249732E-07
   -2.6480000000E+00    4.9166797705E+01   -1.1724327184E-02    0.0000000000E+00    1.3745984792E-04   -1.1724327184E-02    6.8334739682E-07
   -2.6400000000E+00    4.8575324160E+01   -1.2553932227E-02    0.0000000000E+00    1.5760121436E-04   -1.2553932227E-02    7.0741852820E-07
   -2.6320000000E+00    4.7989203276E+01   -1.3434746098E-02    0.0000000000E+00    1.8049240273E-04   -1.3434746098E-02    7.3157833311E-07
   -2.6240000000E+00    4.7408402661E+01   -1.4369353325E-02    0.0000000000E+00    2.0647831498E-04   -1.4369353325E-02    7.5576482630E-07
   -2.6160000000E+00    4.6832890024E+01   -1.5360427363E-02    0.0000000000E+00    2.3594272877E-04   -1.5360427363E-02    7.7991151242E-07
   -2.6080000000E+00    4.6262633169E+01   -1.6410730752E-02    0.0000000000E+00    2.6931208380E-04   -1.6410730752E-02    8.0394731553E-07
   -2.6000000000E+00    4.5697600000E+01   -1.7523115029E-02    0.0000000000E+00    3.0705956030E-04   -1.7523115029E-02    8.2779652255E-07
   -2.5920000000E+00    4.5137758519E+01   -1.8700520384E-02    0.0000000000E+00    3.4970946264E-04   -1.8700520384E-02    8.5137874179E-07
   -2.5840000000E+00    4.4583076827E+01   -1.9945975044E-02    0.0000000000E+00    3.9784192047E-04   -1.9945975044E-02    8.7460887779E-07
   -2.5760000000E+00    4.4033523122E+01   -2.1262594358E-02    0.0000000000E+00    4.5209791885E-04   -2.1262594358E-02    8.9739712364E-07
   -2.5680000000E+00    4.3489065701E+01   -2.2653579581E-02    0.0000000000E+00    5.1318466783E-04   -2.2653579581E-02    9.1964897186E-07
   -2.5600000000E+00    4.2949672960E+01   -2.4122216325E-02    0.0000000000E+00    5.8188132042E-04   -2.4122216325E-02    9.4126524522E-07
   -2.5520000000E+00    4.2415313392E+01   -2.5671872671E-02    0.0000000000E+00    6.5904504642E-04   -2.5671872671E-02    9.6214214834E-07
   -2.5440000000E+00    4.1885955588E+01   -2.7305996916E-02    0.0000000000E+00    7.4561746760E-04   -2.7305996916E-02    9.8217134146E-07
   -2.5360000000E+00    4.1361568240E+01   -2.9028114947E-02    0.0000000000E+00    8.4263145738E-04   -2.9028114947E-02    1.0012400372E-06
   -2.5280000000E+00    4.0842120135E+01   -3.0841827211E-02    0.0000000000E+00    9.5121830570E-04   -3.0841827211E-02    1.0192311215E-06
   -2.5200000000E+00    4.0327580160E+01   -3.2750805283E-02    0.0000000000E+00    1.0726152467E-03   -3.2750805283E-02    1.0360232995E-06
   -2.5120000000E+00    3.9817917301E+01   -3.4758788002E-02    0.0000000000E+00    1.2081733434E-03   -3.4758788002E-02    1.0514912677E-06
   -2.5040000000E+00    3.9313100640E+01   -3.6869577166E-02    0.0000000000E+00    1.3593657204E-03   -3.6869577166E-02    1.0655059127E-06
   -2.4960000000E+00    3.8813099360E+01   -3.9087032763E-02    0.0000000000E+00    1.5277961302E-03   -3.9087032763E-02    1.0779345375E-06
   -2.4880000000E+00    3.8317882741E+01   -4.1415067739E-02    0.0000000000E+00    1.7152078358E-03   -4.1415067739E-02    1.0886411159E-06
   -2.4800000000E+00    3.7827420160E+01   -4.3857642275E-02    0.0000000000E+00    1.9234927859E-03   -4.3857642275E-02    1.0974865761E-06
   -2.4720000000E+00    3.7341681095E+01   -4.6418757566E-02    0.0000000000E+00    2.1547010540E-03   -4.6418757566E-02    1.1043291133E-06
   -2.4640000000E+00    3.6860635120E+01   -4.9102449093E-02    0.0000000000E+00    2.4110505069E-03   -4.9102449093E-02    1.1090245318E-06
   -2.4560000000E+00    3.6384251908E+01   -5.1912779369E-02    0.0000000000E+00    2.6949366618E-03   -5.1912779369E-02    1.1114266171E-06
   -2.4480000000E+00    3.5912501232E+01   -5.4853830166E-02    0.0000000000E+00    3.0089426839E-03   -5.4853830166E-02    1.1113875379E-06
   -2.4400000000E+00    3.5445352960E+01   -5.7929694197E-02    0.0000000000E+00    3.3558494698E-03   -5.7929694197E-02    1.1087582781E-06
   -2.4320000000E+00    3.4982777061E+01   -6.1144466259E-02    0.0000000000E+00    3.7386457540E-03   -6.1144466259E-02    1.1033890982E-06
   -2.4240000000E+00    3.4524743602E+01   -6.4502233821E-02    0.0000000000E+00    4.1605381680E-03   -6.4502233821E-02    1.0951300266E-06
   -2.4160000000E+00    3.4071222747E+01   -6.8007067078E-02    0.0000000000E+00    4.6249611725E-03   -6.8007067078E-02    1.0838313795E-06
   -2.4080000000E+00    3.3622184759E+01   -7.1663008428E-02    0.0000000000E+00    5.1355867770E-03   -7.1663008428E-02    1.0693443090E-06
   -2.4000000000E+00    3.3177600000E+01   -7.5474061422E-02    0.0000000000E+00    5.6963339476E-03   -7.5474061422E-02    1.0515213789E-06
   -2.3920000000E+00    3.2737438929E+01   -7.9444179149E-02    0.0000000000E+00    6.3113776006E-03   -7.9444179149E-02    1.0302171671E-06
   -2.3840000000E+00    3.2301672104E+01   -8.3577252079E-02    0.0000000000E+00    6.9851570650E-03   -8.3577252079E-02    1.0052888929E-06
   -2.3760000000E+00    3.1870270181E+01   -8.7877095375E-02    0.0000000000E+00    7.7223838915E-03   -8.7877095375E-02    9.7659706878E-07
   -2.3680000000E+00    3.1443203916E+01   -9.2347435672E-02    0.0000000000E+00    8.5280488752E-03   -9.2347435672E-02    9.4400617408E-07
   -2.3600000000E+00    3.1020444160E+01   -9.6991897338E-02    0.0000000000E+00    9.4074281492E-03   -9.6991897338E-02    9.0738535024E-07
   -2.3520000000E+00    3.0601961865E+01   -1.0181398823E-01    0.0000000000E+00    1.0366088200E-02   -1.0181398823E-01    8.6660911435E-07
   -2.3440000000E+00    3.0187728081E+01   -1.0681708499E-01    0.0000000000E+00    1.1409889645E-02   -1.0681708499E-01    8.2155808977E-07
   -2.3360000000E+00    2.9777713955E+01   -1.1200441780E-01    0.0000000000E+00    1.2544989606E-02   -1.1200441780E-01    7.7211975140E-07
   -2.3280000000E+00    2.9371890733E+01   -1.1737905480E-01    0.0000000000E+00    1.3777842506E-02   -1.1737905480E-01    7.1818918311E-07
   -2.3200000000E+00    2.8970229760E+01   -1.2294388601E-01    0.0000000000E+00    1.5115199107E-02   -1.2294388601E-01    6.5966984477E-07
   -2.3120000000E+00    2.8572702478E+01   -1.2870160685E-01    0.0000000000E+00    1.6564103605E-02   -1.2870160685E-01    5.9647434615E-07
   -2.3040000000E+00    2.8179280429E+01   -1.3465470136E-01    0.0000000000E+00    1.8131888599E-02   -1.3465470136E-01    5.2852522479E-07
   -2.2960000000E+00    2.7789935251E+01   -1.4080542504E-01    0.0000000000E+00    1.9826167720E-02   -1.4080542504E-01    4.5575572466E-07
   -2.2880000000E+00    2.7404638683E+01   -1.4715578739E-01    0.0000000000E+00    2.1654825763E-02   -1.4715578739E-01    3.7811057252E-07
   -2.2800000000E+00    2.7023362560E+01   -1.5370753426E-01    0.0000000000E+00    2.3626006088E-02   -1.5370753426E-01    2.9554674845E-07
   -2.2720000000E+00    2.6646078816E+01   -1.6046212988E-01    0.0000000000E+00    2.5748095124E-02   -1.6046212988E-01    2.0803424726E-07
   -2.2640000000E+00    2.6272759484E+01   -1.6742073882E-01    0.0000000000E+00    2.8029703786E-02   -1.6742073882E-01    1.1555682698E-07
   -2.2560000000E+00    2.5903376695E+01   -1.7458420778E-01    0.0000000000E+00    3.0479645607E-02   -1.7458420778E-01    1.8112740821E-08
   -2.2480000000E+00    2.5537902678E+01   -1.8195304732E-01    0.0000000000E+00    3.3106911429E-02   -1.8195304732E-01    8.4284551264E-08
   -2.2400000000E+00    2.5176309760E+01   -1.8952741354E-01    0.0000000000E+00    3.5920640482E-02   -1.8952741354E-01    1.9160569521E-07
   -2.2320000000E+00    2.4818570367E+01   -1.9730708984E-01    0.0000000000E+00    3.8930087702E-02   -1.9730708984E-01    3.0380478371E-07
